user_id,POI_id,POI_catid,POI_catname,latitude,longitude,timezone,UTC_time,trajectory_id,time_period
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Sun Jul 15 15:05:50 +0000 2012,178_2012-07-15,0.4583333333333333
178,4da1210d540ea1cd2bc361de,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.77730189,-73.98910068,-240,Sun Jul 15 15:28:36 +0000 2012,178_2012-07-15,0.4722222222222222
178,4e091defc65b5bf27799fbed,4bf58dd8d48988d1cb941735,Food Truck,40.779158,-73.98163319,-240,Sun Jul 15 16:55:30 +0000 2012,178_2012-07-15,0.5347222222222222
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Sun Jul 15 17:07:22 +0000 2012,178_2012-07-15,0.5416666666666666
178,49e3a2b3f964a520a6621fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.746966,-73.9810717,-240,Sun Jul 15 17:24:26 +0000 2012,178_2012-07-15,0.5555555555555556
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Sun Jul 15 21:24:08 +0000 2012,178_2012-07-15,0.7222222222222222
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Sun Jul 15 22:18:51 +0000 2012,178_2012-07-15,0.7569444444444444
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Sun Jul 29 14:30:38 +0000 2012,178_2012-07-29,0.4375
178,4dd80993e4cd37c893bb2abf,4bf58dd8d48988d15f941735,Other Great Outdoors,40.77210813,-73.97590399,-240,Sun Jul 29 15:08:51 +0000 2012,178_2012-07-29,0.4583333333333333
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Sun Jul 29 16:29:46 +0000 2012,178_2012-07-29,0.5138888888888888
178,4ac2521ff964a520b29820e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.7808997,-73.98125536,-240,Sun Jul 29 16:46:55 +0000 2012,178_2012-07-29,0.5277777777777778
178,4aaecd8af964a5205d6320e3,4bf58dd8d48988d146941735,Deli / Bodega,40.77998124,-73.98419954,-240,Sun Jul 29 21:32:59 +0000 2012,178_2012-07-29,0.7291666666666666
178,4b491b32f964a5201b6626e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77821865,-73.98549084,-240,Sun Jul 29 22:24:59 +0000 2012,178_2012-07-29,0.7638888888888888
178,4d8132b59d78a35df9a9500f,4bf58dd8d48988d1fe931735,Bus Station,40.89832388,-73.85429714,-240,Sun Jun 03 00:45:38 +0000 2012,178_2012-06-02,0.8611111111111112
178,4dbaeb446e815ab0de5dd848,4bf58dd8d48988d110951735,Salon / Barbershop,40.89674586,-73.87049158,-240,Sun Jun 03 01:15:43 +0000 2012,178_2012-06-02,0.8819444444444444
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Sun Jun 03 15:07:03 +0000 2012,178_2012-06-03,0.4583333333333333
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Sun Jun 03 15:13:08 +0000 2012,178_2012-06-03,0.4652777777777778
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Sun Jun 03 16:40:58 +0000 2012,178_2012-06-03,0.5277777777777778
178,4b574341f964a5200e2e28e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74586844,-73.97830539,-240,Sun Jun 03 21:17:53 +0000 2012,178_2012-06-03,0.7152777777777778
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Sun Jun 03 21:39:39 +0000 2012,178_2012-06-03,0.7291666666666666
178,4d8132b59d78a35df9a9500f,4bf58dd8d48988d1fe931735,Bus Station,40.89832388,-73.85429714,-240,Sun Jun 03 23:45:03 +0000 2012,178_2012-06-03,0.8194444444444444
178,4d8132b59d78a35df9a9500f,4bf58dd8d48988d1fe931735,Bus Station,40.89832388,-73.85429714,-240,Sun May 27 00:37:12 +0000 2012,178_2012-05-26,0.8541666666666666
178,4bbb88fee4529521d6d054a4,4bf58dd8d48988d1fd931735,Subway,40.8984304,-73.85434628,-240,Sun May 27 00:44:52 +0000 2012,178_2012-05-26,0.8611111111111112
178,4dbaeb446e815ab0de5dd848,4bf58dd8d48988d110951735,Salon / Barbershop,40.89674586,-73.87049158,-240,Sun May 27 00:54:57 +0000 2012,178_2012-05-26,0.8680555555555556
178,4e348676b61cddd1cd33c67d,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.89882443,-73.87089929,-240,Sun May 27 05:21:57 +0000 2012,178_2012-05-26,0.05555555555555555
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Sun May 27 13:42:29 +0000 2012,178_2012-05-27,0.4027777777777778
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Sun May 27 14:38:46 +0000 2012,178_2012-05-27,0.4375
178,4ac2521ff964a520b29820e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.7808997,-73.98125536,-240,Sun May 27 18:02:38 +0000 2012,178_2012-05-27,0.5833333333333334
178,4e091defc65b5bf27799fbed,4bf58dd8d48988d1cb941735,Food Truck,40.779158,-73.98163319,-240,Sun May 27 18:23:51 +0000 2012,178_2012-05-27,0.5972222222222222
178,3fd66200f964a520d7f11ee3,4bf58dd8d48988d163941735,Park,40.75372797,-73.98368836,-240,Sun May 27 19:12:33 +0000 2012,178_2012-05-27,0.6319444444444444
178,4adf9445f964a520c47b21e3,4bf58dd8d48988d1fd931735,Subway,40.7784129,-73.98201942,-240,Sun May 27 21:50:55 +0000 2012,178_2012-05-27,0.7430555555555556
178,4b491b32f964a5201b6626e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77821865,-73.98549084,-240,Sun May 27 22:02:14 +0000 2012,178_2012-05-27,0.75
178,4c799af381bca0930c18fe14,4bf58dd8d48988d146941735,Deli / Bodega,40.89642621,-73.87242678,-240,Sun Oct 28 12:30:36 +0000 2012,178_2012-10-28,0.3541666666666667
178,4d135164d0fda093b71cb257,4bf58dd8d48988d1e0931735,Coffee Shop,40.89567307,-73.87661934,-240,Sun Oct 28 12:59:00 +0000 2012,178_2012-10-28,0.3680555555555556
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Sun Oct 28 13:10:57 +0000 2012,178_2012-10-28,0.3819444444444444
178,4e348676b61cddd1cd33c67d,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.89882443,-73.87089929,-240,Thu Apr 19 01:13:22 +0000 2012,178_2012-04-18,0.8819444444444444
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Thu Apr 19 12:39:36 +0000 2012,178_2012-04-19,0.3541666666666667
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Thu Apr 19 13:43:32 +0000 2012,178_2012-04-19,0.4027777777777778
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Thu Apr 19 13:59:33 +0000 2012,178_2012-04-19,0.4097222222222222
178,49e3a2b3f964a520a6621fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.74697,-73.98138,-240,Thu Apr 19 19:12:32 +0000 2012,178_2012-04-19,0.6319444444444444
178,4a5519d5f964a520adb31fe3,4bf58dd8d48988d100951735,Pet Store,40.73688751,-73.9902083,-240,Thu Apr 19 19:32:18 +0000 2012,178_2012-04-19,0.6458333333333334
178,4e091defc65b5bf27799fbed,4bf58dd8d48988d1cb941735,Food Truck,40.779158,-73.98163319,-240,Thu Apr 19 20:46:03 +0000 2012,178_2012-04-19,0.6944444444444444
178,4e348676b61cddd1cd33c67d,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.89882443,-73.87089929,-240,Thu Apr 26 01:47:55 +0000 2012,178_2012-04-25,0.9027777777777778
178,4d135164d0fda093b71cb257,4bf58dd8d48988d1e0931735,Coffee Shop,40.89567307,-73.87661934,-240,Thu Apr 26 12:04:21 +0000 2012,178_2012-04-26,0.3333333333333333
178,4ab7a594f964a5204d7a20e3,4bf58dd8d48988d1ca941735,Pizza Place,40.88662326,-73.878341,-240,Thu Apr 26 12:12:16 +0000 2012,178_2012-04-26,0.3402777777777778
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Thu Apr 26 12:16:36 +0000 2012,178_2012-04-26,0.3402777777777778
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Thu Apr 26 12:54:15 +0000 2012,178_2012-04-26,0.3680555555555556
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Thu Apr 26 13:40:57 +0000 2012,178_2012-04-26,0.4027777777777778
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Thu Aug 09 14:04:16 +0000 2012,178_2012-08-09,0.4166666666666667
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Thu Aug 09 18:45:40 +0000 2012,178_2012-08-09,0.6111111111111112
178,4e30464e7d8bf59d291f2ac5,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.74160136,-73.99920099,-240,Thu Aug 09 21:12:26 +0000 2012,178_2012-08-09,0.7152777777777778
178,4e318986628430b0810ec190,4bf58dd8d48988d1cb941735,Food Truck,40.77789724,-73.98229837,-240,Thu Aug 16 15:52:01 +0000 2012,178_2012-08-16,0.4930555555555556
178,4b491b32f964a5201b6626e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77821865,-73.98549084,-240,Thu Aug 16 16:04:56 +0000 2012,178_2012-08-16,0.5
178,4ac2521ff964a520b29820e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.7808997,-73.98125536,-240,Thu Aug 16 22:52:50 +0000 2012,178_2012-08-16,0.7847222222222222
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Thu Jul 12 17:27:18 +0000 2012,178_2012-07-12,0.5555555555555556
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Thu Jul 12 19:40:49 +0000 2012,178_2012-07-12,0.6527777777777778
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Thu Jul 12 20:07:28 +0000 2012,178_2012-07-12,0.6666666666666666
178,4aaecd8af964a5205d6320e3,4bf58dd8d48988d146941735,Deli / Bodega,40.77998124,-73.98419954,-240,Thu Jul 12 21:51:32 +0000 2012,178_2012-07-12,0.7430555555555556
178,4b7513bff964a52036fd2de3,4bf58dd8d48988d1e1941735,Athletic & Sport,40.78289762,-73.98496284,-240,Thu Jul 12 22:07:07 +0000 2012,178_2012-07-12,0.75
178,4e4dce43483bb77048f99eea,4bf58dd8d48988d163941735,Park,40.78321,-73.984541,-240,Thu Jul 12 22:18:56 +0000 2012,178_2012-07-12,0.7569444444444444
178,4ab7a594f964a5204d7a20e3,4bf58dd8d48988d1ca941735,Pizza Place,40.88662326,-73.878341,-240,Thu Jun 21 12:01:11 +0000 2012,178_2012-06-21,0.3333333333333333
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Thu Jun 21 12:10:34 +0000 2012,178_2012-06-21,0.3402777777777778
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Thu Jun 21 12:52:41 +0000 2012,178_2012-06-21,0.3680555555555556
178,4e36ac14a8092599ee1111f9,4bf58dd8d48988d1cb941735,Food Truck,40.7759124,-73.98830652,-240,Thu Jun 21 13:13:32 +0000 2012,178_2012-06-21,0.3819444444444444
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Thu Jun 21 14:16:09 +0000 2012,178_2012-06-21,0.4236111111111111
178,4b491b32f964a5201b6626e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77821865,-73.98549084,-240,Thu Jun 21 15:06:34 +0000 2012,178_2012-06-21,0.4583333333333333
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Thu May 10 16:24:04 +0000 2012,178_2012-05-10,0.5138888888888888
178,43edddc3f964a520552f1fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.7458772,-73.97780567,-240,Thu May 10 16:43:39 +0000 2012,178_2012-05-10,0.5277777777777778
178,4b574341f964a5200e2e28e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74586844,-73.97830539,-240,Thu May 10 18:12:39 +0000 2012,178_2012-05-10,0.5902777777777778
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Thu May 10 18:28:21 +0000 2012,178_2012-05-10,0.5972222222222222
178,4e30464e7d8bf59d291f2ac5,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.74160136,-73.99920099,-240,Thu May 10 18:40:37 +0000 2012,178_2012-05-10,0.6111111111111112
178,4edd2f0102d5244e33c13b05,4bf58dd8d48988d103951735,Clothing Store,40.74115767,-73.99817951,-240,Thu May 10 20:09:58 +0000 2012,178_2012-05-10,0.6666666666666666
178,4e091defc65b5bf27799fbed,4bf58dd8d48988d1cb941735,Food Truck,40.779158,-73.98163319,-240,Thu May 10 20:38:14 +0000 2012,178_2012-05-10,0.6875
178,4b7513bff964a52036fd2de3,4bf58dd8d48988d1e1941735,Athletic & Sport,40.78309733,-73.98496284,-240,Thu May 10 20:51:46 +0000 2012,178_2012-05-10,0.7013888888888888
178,4ac889cbf964a5203bbc20e3,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.781191,-73.986495,-240,Thu May 10 21:01:28 +0000 2012,178_2012-05-10,0.7083333333333334
178,4e4dce43483bb77048f99eea,4bf58dd8d48988d163941735,Park,40.78321,-73.984541,-240,Thu May 10 21:05:57 +0000 2012,178_2012-05-10,0.7083333333333334
178,4ac2521ff964a520b29820e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.7808997,-73.98125536,-240,Thu May 10 21:20:59 +0000 2012,178_2012-05-10,0.7222222222222222
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Thu May 10 22:31:48 +0000 2012,178_2012-05-10,0.7708333333333334
178,4e318986628430b0810ec190,4bf58dd8d48988d1cb941735,Food Truck,40.77789724,-73.98229837,-240,Thu May 17 16:11:20 +0000 2012,178_2012-05-17,0.5069444444444444
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Thu May 17 17:01:24 +0000 2012,178_2012-05-17,0.5416666666666666
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Thu May 17 18:48:48 +0000 2012,178_2012-05-17,0.6111111111111112
178,4aaecd8af964a5205d6320e3,4bf58dd8d48988d146941735,Deli / Bodega,40.77998124,-73.98419954,-240,Thu May 17 21:39:29 +0000 2012,178_2012-05-17,0.7291666666666666
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Thu May 31 13:13:03 +0000 2012,178_2012-05-31,0.3819444444444444
178,4e36ac14a8092599ee1111f9,4bf58dd8d48988d1cb941735,Food Truck,40.7759124,-73.98830652,-240,Thu May 31 13:20:53 +0000 2012,178_2012-05-31,0.3888888888888889
178,4da1210d540ea1cd2bc361de,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.77730189,-73.98910068,-240,Thu May 31 13:28:07 +0000 2012,178_2012-05-31,0.3888888888888889
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Thu May 31 15:03:05 +0000 2012,178_2012-05-31,0.4583333333333333
178,4e318986628430b0810ec190,4bf58dd8d48988d1cb941735,Food Truck,40.77789724,-73.98229837,-240,Thu May 31 15:43:45 +0000 2012,178_2012-05-31,0.4861111111111111
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Thu May 31 16:35:44 +0000 2012,178_2012-05-31,0.5208333333333334
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Thu May 31 16:45:22 +0000 2012,178_2012-05-31,0.5277777777777778
178,43edddc3f964a520552f1fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.7458772,-73.97780567,-240,Thu May 31 17:00:34 +0000 2012,178_2012-05-31,0.5416666666666666
178,4b574341f964a5200e2e28e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74586844,-73.97830539,-240,Thu May 31 18:23:02 +0000 2012,178_2012-05-31,0.5972222222222222
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Thu May 31 18:32:04 +0000 2012,178_2012-05-31,0.6041666666666666
178,4e30464e7d8bf59d291f2ac5,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.74160136,-73.99920099,-240,Thu May 31 18:43:28 +0000 2012,178_2012-05-31,0.6111111111111112
178,4e091defc65b5bf27799fbed,4bf58dd8d48988d1cb941735,Food Truck,40.779158,-73.98163319,-240,Thu May 31 19:53:02 +0000 2012,178_2012-05-31,0.6597222222222222
178,4b7513bff964a52036fd2de3,4bf58dd8d48988d1e1941735,Athletic & Sport,40.78289762,-73.98496284,-240,Thu May 31 21:27:17 +0000 2012,178_2012-05-31,0.7222222222222222
178,4ac2521ff964a520b29820e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.7808997,-73.98125536,-240,Thu May 31 21:52:19 +0000 2012,178_2012-05-31,0.7430555555555556
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Tue Apr 17 14:13:41 +0000 2012,178_2012-04-17,0.4236111111111111
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Tue Apr 17 14:18:28 +0000 2012,178_2012-04-17,0.4236111111111111
178,4ab5320cf964a5202b7320e3,4bf58dd8d48988d122951735,Electronics Store,40.74260751,-73.99270535,-240,Tue Apr 17 19:42:53 +0000 2012,178_2012-04-17,0.6527777777777778
178,4bbb88fee4529521d6d054a4,4bf58dd8d48988d1fd931735,Subway,40.8984304,-73.85434628,-240,Tue Apr 17 23:50:26 +0000 2012,178_2012-04-17,0.8263888888888888
178,4d8132b59d78a35df9a9500f,4bf58dd8d48988d1fe931735,Bus Station,40.89832388,-73.85429714,-240,Tue Apr 17 23:52:37 +0000 2012,178_2012-04-17,0.8263888888888888
178,4dbaeb446e815ab0de5dd848,4bf58dd8d48988d110951735,Salon / Barbershop,40.89674586,-73.87049158,-240,Tue Apr 17 23:59:15 +0000 2012,178_2012-04-17,0.8263888888888888
178,4d8132b59d78a35df9a9500f,4bf58dd8d48988d1fe931735,Bus Station,40.89832388,-73.85429714,-240,Tue Apr 24 23:07:59 +0000 2012,178_2012-04-24,0.7916666666666666
178,4e348676b61cddd1cd33c67d,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.89882443,-73.87089929,-240,Tue Apr 24 23:33:39 +0000 2012,178_2012-04-24,0.8125
178,4aaecd8af964a5205d6320e3,4bf58dd8d48988d146941735,Deli / Bodega,40.77998124,-73.98419954,-240,Tue Jul 10 22:00:51 +0000 2012,178_2012-07-10,0.75
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Tue Jul 17 12:30:37 +0000 2012,178_2012-07-17,0.3541666666666667
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Tue Jul 17 13:59:46 +0000 2012,178_2012-07-17,0.4097222222222222
178,4da1210d540ea1cd2bc361de,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.77730189,-73.98910068,-240,Tue Jul 17 14:57:18 +0000 2012,178_2012-07-17,0.4513888888888889
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Tue Jul 17 16:36:25 +0000 2012,178_2012-07-17,0.5208333333333334
178,4b574341f964a5200e2e28e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74586844,-73.97830539,-240,Tue Jul 17 18:49:52 +0000 2012,178_2012-07-17,0.6111111111111112
178,4e30464e7d8bf59d291f2ac5,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.74160136,-73.99920099,-240,Tue Jul 17 19:30:41 +0000 2012,178_2012-07-17,0.6458333333333334
178,4b491b32f964a5201b6626e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77821865,-73.98549084,-240,Tue Jul 17 22:24:49 +0000 2012,178_2012-07-17,0.7638888888888888
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Tue Jul 24 12:31:00 +0000 2012,178_2012-07-24,0.3541666666666667
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Tue Jul 24 13:24:43 +0000 2012,178_2012-07-24,0.3888888888888889
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Tue Jul 24 13:41:46 +0000 2012,178_2012-07-24,0.4027777777777778
178,4e36ac14a8092599ee1111f9,4bf58dd8d48988d1cb941735,Food Truck,40.7759124,-73.98830652,-240,Tue Jul 24 13:47:16 +0000 2012,178_2012-07-24,0.4027777777777778
178,4ad9f3b3f964a520431c21e3,4bf58dd8d48988d12f941735,Library,40.77433764,-73.98478493,-240,Tue Jul 24 15:22:50 +0000 2012,178_2012-07-24,0.4722222222222222
178,4e318986628430b0810ec190,4bf58dd8d48988d1cb941735,Food Truck,40.77789724,-73.98229837,-240,Tue Jul 24 16:04:18 +0000 2012,178_2012-07-24,0.5
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Tue Jul 24 16:35:31 +0000 2012,178_2012-07-24,0.5208333333333334
178,4e091defc65b5bf27799fbed,4bf58dd8d48988d1cb941735,Food Truck,40.779158,-73.98163319,-240,Tue Jul 24 16:43:22 +0000 2012,178_2012-07-24,0.5277777777777778
178,43edddc3f964a520552f1fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.7458772,-73.97780567,-240,Tue Jul 24 17:11:28 +0000 2012,178_2012-07-24,0.5486111111111112
178,4b574341f964a5200e2e28e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74586844,-73.97830539,-240,Tue Jul 24 18:55:15 +0000 2012,178_2012-07-24,0.6180555555555556
178,4e30464e7d8bf59d291f2ac5,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.74160136,-73.99920099,-240,Tue Jul 24 19:56:43 +0000 2012,178_2012-07-24,0.6597222222222222
178,4edd2f0102d5244e33c13b05,4bf58dd8d48988d103951735,Clothing Store,40.74115767,-73.99817951,-240,Tue Jul 24 20:23:31 +0000 2012,178_2012-07-24,0.6805555555555556
178,4bfade10ab180f475e11b3ce,4bf58dd8d48988d122951735,Electronics Store,40.75080071,-73.99129869,-240,Tue May 01 16:08:41 +0000 2012,178_2012-05-01,0.5
178,4b574341f964a5200e2e28e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.74586844,-73.97830539,-240,Tue May 01 17:37:33 +0000 2012,178_2012-05-01,0.5625
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Tue May 01 17:52:09 +0000 2012,178_2012-05-01,0.5763888888888888
178,4b464af8f964a520c01c26e3,4bf58dd8d48988d12f941735,Library,40.77322938,-73.9846158,-240,Tue May 01 18:27:00 +0000 2012,178_2012-05-01,0.5972222222222222
178,4aaecd8af964a5205d6320e3,4bf58dd8d48988d146941735,Deli / Bodega,40.77998124,-73.98419954,-240,Tue May 01 21:14:15 +0000 2012,178_2012-05-01,0.7152777777777778
178,4b7513bff964a52036fd2de3,4bf58dd8d48988d1e1941735,Athletic & Sport,40.78289916,-73.98489971,-240,Tue May 01 21:29:35 +0000 2012,178_2012-05-01,0.7222222222222222
178,460d4b66f964a52005451fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.74481848,-73.99515152,-240,Tue May 01 22:20:48 +0000 2012,178_2012-05-01,0.7638888888888888
178,4aabdb37f964a520775a20e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.743644,-73.992241,-240,Tue May 01 23:19:02 +0000 2012,178_2012-05-01,0.7986111111111112
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Tue May 15 14:32:53 +0000 2012,178_2012-05-15,0.4375
178,4a84249ef964a520c8fb1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.77703357,-73.98266719,-240,Tue May 15 14:32:53 +0000 2012,178_2012-05-15,0.4375
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Tue May 15 14:45:33 +0000 2012,178_2012-05-15,0.4444444444444444
178,4e30464e7d8bf59d291f2ac5,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.74160136,-73.99920099,-240,Tue May 15 19:16:29 +0000 2012,178_2012-05-15,0.6319444444444444
178,4aaecd8af964a5205d6320e3,4bf58dd8d48988d146941735,Deli / Bodega,40.77998124,-73.98419954,-240,Tue May 15 20:58:19 +0000 2012,178_2012-05-15,0.7013888888888888
178,4b795663f964a520b0f42ee3,4bf58dd8d48988d146941735,Deli / Bodega,40.89861262,-73.86739636,-240,Tue May 22 11:34:12 +0000 2012,178_2012-05-22,0.3125
178,4d135164d0fda093b71cb257,4bf58dd8d48988d1e0931735,Coffee Shop,40.89567307,-73.87661934,-240,Tue May 22 12:24:53 +0000 2012,178_2012-05-22,0.3472222222222222
178,4ab7a594f964a5204d7a20e3,4bf58dd8d48988d1ca941735,Pizza Place,40.88662326,-73.878341,-240,Tue May 22 12:31:15 +0000 2012,178_2012-05-22,0.3541666666666667
178,4af1d4c8f964a52099e321e3,4bf58dd8d48988d1fd931735,Subway,40.88645952,-73.87842178,-240,Tue May 22 12:35:21 +0000 2012,178_2012-05-22,0.3541666666666667
178,4e4e75a8cc3f9e658a78be15,4bf58dd8d48988d108951735,Clothing Store,40.77909533,-73.98122549,-240,Tue May 22 13:12:09 +0000 2012,178_2012-05-22,0.3819444444444444
178,4c69911c8e7c0f4794f8df0f,4bf58dd8d48988d1e7941735,Playground,40.77729173,-73.98412228,-240,Tue May 22 13:24:41 +0000 2012,178_2012-05-22,0.3888888888888889
